"Net Code";"Net Name";"Pad Count";"Via Count";"Via Length (mm)";"Track Length (mm)";"Die Length (mm)";"Net Length (mm)";"F.Cu (mm)";"B.Cu (mm)";
063;"I2C_PMBUS_ASIC1_SCL";3;3;4.8000;17.7383;0.0000;22.5383;1.3204;16.4178;
064;"I2C_PMBUS_ASIC1_SDA";3;3;4.8000;27.1934;0.0000;31.9934;2.1351;25.0583;
065;"SNN_HVDD_DVDD_PL0_ISEN10_3";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
066;"SNN_HVDD_DVDD_PL0_ISEN11_3";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
067;"SNN_HVDD_DVDD_PL0_ISEN12_3";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
068;"SNN_HVDD_DVDD_PL0_ISEN13_3";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
069;"SNN_HVDD_DVDD_PL0_ISEN14_3";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
070;"SNN_HVDD_DVDD_PL0_ISEN3_3";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
071;"SNN_HVDD_DVDD_PL0_ISEN4_3";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
072;"SNN_HVDD_DVDD_PL0_ISEN5_3";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
073;"SNN_HVDD_DVDD_PL0_ISEN6_3";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
074;"SNN_HVDD_DVDD_PL0_ISEN7_3";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
075;"SNN_HVDD_DVDD_PL0_ISEN8_3";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
076;"SNN_HVDD_DVDD_PL0_ISEN9_3";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
077;"SNN_HVDD_DVDD_PL0_PWM10_3";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
078;"SNN_HVDD_DVDD_PL0_PWM11_3";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
079;"SNN_HVDD_DVDD_PL0_PWM12_3";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
080;"SNN_HVDD_DVDD_PL0_PWM13_3";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
081;"SNN_HVDD_DVDD_PL0_PWM14_3";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
082;"SNN_HVDD_DVDD_PL0_PWM3_3";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
083;"SNN_HVDD_DVDD_PL0_PWM4_3";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
084;"SNN_HVDD_DVDD_PL0_PWM5_3";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
085;"SNN_HVDD_DVDD_PL0_PWM6_3";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
086;"SNN_HVDD_DVDD_PL0_PWM7_3";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
087;"SNN_HVDD_DVDD_PL0_PWM8_3";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
088;"SNN_HVDD_DVDD_PL0_PWM9_3";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
089;"SNN_HVDD_DVDD_PL1_ISEN10_3";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
090;"SNN_HVDD_DVDD_PL1_ISEN11_3";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
091;"SNN_HVDD_DVDD_PL1_ISEN12_3";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
092;"SNN_HVDD_DVDD_PL1_ISEN13_3";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
093;"SNN_HVDD_DVDD_PL1_ISEN14_3";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
094;"SNN_HVDD_DVDD_PL1_ISEN3_3";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
095;"SNN_HVDD_DVDD_PL1_ISEN4_3";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
096;"SNN_HVDD_DVDD_PL1_ISEN5_3";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
097;"SNN_HVDD_DVDD_PL1_ISEN6_3";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
098;"SNN_HVDD_DVDD_PL1_ISEN7_3";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
099;"SNN_HVDD_DVDD_PL1_ISEN8_3";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
100;"SNN_HVDD_DVDD_PL1_ISEN9_3";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
101;"SNN_HVDD_DVDD_PL1_PWM10_3";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
102;"SNN_HVDD_DVDD_PL1_PWM11_3";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
103;"SNN_HVDD_DVDD_PL1_PWM12_3";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
104;"SNN_HVDD_DVDD_PL1_PWM13_3";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
105;"SNN_HVDD_DVDD_PL1_PWM14_3";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
106;"SNN_HVDD_DVDD_PL1_PWM3_3";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
107;"SNN_HVDD_DVDD_PL1_PWM4_3";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
108;"SNN_HVDD_DVDD_PL1_PWM5_3";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
109;"SNN_HVDD_DVDD_PL1_PWM6_3";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
110;"SNN_HVDD_DVDD_PL1_PWM7_3";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
111;"SNN_HVDD_DVDD_PL1_PWM8_3";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
112;"SNN_HVDD_DVDD_PL1_PWM9_3";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
113;"S_DVDD_PL0_IMON_3";2;0;0.0000;1.7157;0.0000;1.7157;1.7157;0.0000;
114;"S_DVDD_PL0_ISEN_PH1_3";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
115;"S_DVDD_PL0_ISEN_PH2_3";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
116;"S_DVDD_PL0_SENSE_P_R_3";3;0;0.0000;5.8991;0.0000;5.8991;5.8991;0.0000;
117;"S_DVDD_PL0_TAO_3";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
118;"S_DVDD_PL0_TAO_R_3";4;2;3.2000;8.5831;0.0000;11.7831;3.7753;4.8079;
119;"S_DVDD_PL0_VBOOT_3";2;0;0.0000;1.2208;0.0000;1.2208;1.2208;0.0000;
120;"S_DVDD_PL1_IMON_3";2;0;0.0000;1.6328;0.0000;1.6328;1.6328;0.0000;
121;"S_DVDD_PL1_ISEN_PH1_3";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
122;"S_DVDD_PL1_ISEN_PH2_3";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
123;"S_DVDD_PL1_SENSE_P_R_3";3;0;0.0000;2.8586;0.0000;2.8586;2.8586;0.0000;
124;"S_DVDD_PL1_TAO_3";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
125;"S_DVDD_PL1_TAO_R_3";4;0;0.0000;5.9284;0.0000;5.9284;5.9284;0.0000;
126;"S_DVDD_PL1_VBOOT_3";2;0;0.0000;1.0621;0.0000;1.0621;1.0621;0.0000;
127;"S_DVDD_S0_ASIC1_EN";2;0;0.0000;1.7743;0.0000;1.7743;1.7743;0.0000;
128;"S_DVDD_S0_ASIC1_PG";2;2;3.2000;2.9364;0.0000;6.1364;1.3713;1.5651;
129;"S_DVDD_S0_ASIC1_SENSE_N";2;0;0.0000;1.8763;0.0000;1.8763;1.8763;0.0000;
130;"S_DVDD_S0_ASIC1_SENSE_P";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
131;"S_DVDD_S1_ASIC1_EN";2;0;0.0000;1.9399;0.0000;1.9399;1.9399;0.0000;
132;"S_DVDD_S1_ASIC1_PG";2;2;3.2000;6.8563;0.0000;10.0563;4.1349;2.7214;
133;"S_DVDD_S1_ASIC1_SENSE_N";2;0;0.0000;1.1475;0.0000;1.1475;1.1475;0.0000;
134;"S_DVDD_S1_ASIC1_SENSE_P";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
135;"S_HVDD_DVDD_PL0_ADDR_PMBUS_3";3;0;0.0000;3.3340;0.0000;3.3340;3.3340;0.0000;
136;"S_HVDD_DVDD_PL0_VDDIO_3";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
137;"S_HVDD_DVDD_PL0_VINSEN_3";4;0;0.0000;6.1289;0.0000;6.1289;6.1289;0.0000;
138;"S_HVDD_DVDD_PL1_ADDR_PMBUS_3";3;0;0.0000;8.4152;0.0000;8.4152;8.4152;0.0000;
139;"S_HVDD_DVDD_PL1_VDDIO_3";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
140;"S_HVDD_DVDD_PL1_VINSEN_3";4;2;3.2000;8.6107;0.0000;11.8107;5.6330;2.9777;
141;"S_HVDD_PL0_IMON_3";2;0;0.0000;0.9227;0.0000;0.9227;0.9227;0.0000;
142;"S_HVDD_PL0_ISEN_PH1_3";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
143;"S_HVDD_PL0_ISEN_PH2_3";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
144;"S_HVDD_PL0_SENSE_P_R_3";3;0;0.0000;5.0116;0.0000;5.0116;5.0116;0.0000;
145;"S_HVDD_PL0_TAO_3";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
146;"S_HVDD_PL0_TAO_R_3";4;2;3.2000;7.8995;0.0000;11.0995;4.1799;3.7197;
147;"S_HVDD_PL0_VBOOT_3";2;2;3.2000;3.5597;0.0000;6.7597;0.9932;2.5665;
148;"S_HVDD_PL1_IMON_3";2;0;0.0000;2.4343;0.0000;2.4343;2.4343;0.0000;
149;"S_HVDD_PL1_ISEN_PH1_3";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
150;"S_HVDD_PL1_ISEN_PH2_3";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
151;"S_HVDD_PL1_SENSE_P_R_3";3;0;0.0000;4.6282;0.0000;4.6282;4.6282;0.0000;
152;"S_HVDD_PL1_TAO_3";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
153;"S_HVDD_PL1_TAO_R_3";4;0;0.0000;7.6574;0.0000;7.6574;7.6574;0.0000;
154;"S_HVDD_PL1_VBOOT_3";2;0;0.0000;1.1217;0.0000;1.1217;1.1217;0.0000;
155;"S_HVDD_S0_ASIC1_EN";2;0;0.0000;2.5606;0.0000;2.5606;2.5606;0.0000;
156;"S_HVDD_S0_ASIC1_PG";2;0;0.0000;1.5811;0.0000;1.5811;1.5811;0.0000;
157;"S_HVDD_S0_ASIC1_SENSE_N";2;0;0.0000;1.6591;0.0000;1.6591;1.6591;0.0000;
158;"S_HVDD_S0_ASIC1_SENSE_P";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
159;"S_HVDD_S1_ASIC1_EN";2;2;3.2000;3.7744;0.0000;6.9744;1.1249;2.6495;
160;"S_HVDD_S1_ASIC1_PG";2;0;0.0000;0.7914;0.0000;0.7914;0.7914;0.0000;
161;"S_HVDD_S1_ASIC1_SENSE_N";2;0;0.0000;1.0227;0.0000;1.0227;1.0227;0.0000;
162;"S_HVDD_S1_ASIC1_SENSE_P";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
163;"S_VDD_ADDR_PMBUS_3";3;0;0.0000;7.7315;0.0000;7.7315;7.7315;0.0000;
164;"S_VDD_ASIC1_EN";2;0;0.0000;1.2208;0.0000;1.2208;1.2208;0.0000;
165;"S_VDD_ASIC1_PG";2;0;0.0000;0.8914;0.0000;0.8914;0.8914;0.0000;
166;"S_VDD_ASIC1_SENSE_N";2;0;0.0000;1.3157;0.0000;1.3157;1.3157;0.0000;
167;"S_VDD_ASIC1_SENSE_P";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
168;"S_VDD_IMON_L1_3";2;0;0.0000;2.4914;0.0000;2.4914;2.4914;0.0000;
169;"S_VDD_IMON_L2_3";2;2;3.2000;3.4703;0.0000;6.6703;1.7901;1.6802;
170;"S_VDD_ISEN_PH10_3";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
171;"S_VDD_ISEN_PH11_3";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
172;"S_VDD_ISEN_PH12_3";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
173;"S_VDD_ISEN_PH13_3";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
174;"S_VDD_ISEN_PH14_3";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
175;"S_VDD_ISEN_PH15_3";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
176;"S_VDD_ISEN_PH16_3";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
177;"S_VDD_ISEN_PH1_3";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
178;"S_VDD_ISEN_PH2_3";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
179;"S_VDD_ISEN_PH3_3";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
180;"S_VDD_ISEN_PH4_3";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
181;"S_VDD_ISEN_PH5_3";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
182;"S_VDD_ISEN_PH6_3";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
183;"S_VDD_ISEN_PH7_3";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
184;"S_VDD_ISEN_PH8_3";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
185;"S_VDD_ISEN_PH9_3";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
186;"S_VDD_PG_L2_3";2;2;3.2000;3.2010;0.0000;6.4010;0.7754;2.4256;
187;"S_VDD_SENSE_P_R_3";3;0;0.0000;4.6613;0.0000;4.6613;4.6613;0.0000;
188;"S_VDD_TAO_3";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
189;"S_VDD_TAO_R_3";4;0;0.0000;5.5057;0.0000;5.5057;5.5057;0.0000;
190;"S_VDD_TSNS2_3";2;0;0.0000;1.1763;0.0000;1.1763;1.1763;0.0000;
191;"S_VDD_VBOOT2_3";2;2;3.2000;2.9521;0.0000;6.1521;2.1197;0.8323;
192;"S_VDD_VBOOT_3";2;0;0.0000;1.2328;0.0000;1.2328;1.2328;0.0000;
193;"S_VDD_VDDIO_3";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
194;"S_VDD_VINSEN_3";4;0;0.0000;10.4659;0.0000;10.4659;10.4659;0.0000;
195;"S_VREF_HVDD_DVDD_PL0_3";4;0;0.0000;8.5756;0.0000;8.5756;8.5756;0.0000;
196;"S_VREF_HVDD_DVDD_PL1_3";4;0;0.0000;5.6075;0.0000;5.6075;5.6075;0.0000;
197;"S_VREF_VDD_3";4;0;0.0000;6.1456;0.0000;6.1456;6.1456;0.0000;
198;"VDD_1";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
