"Net Code";"Net Name";"Pad Count";"Via Count";"Via Length (mm)";"Track Length (mm)";"Die Length (mm)";"Net Length (mm)";"F.Cu (mm)";"B.Cu (mm)";
061;"GP_DCDC_DVDD_T67_CPLD_ALERT_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
062;"GP_DCDC_HVDD_T_CPLD_ALERT_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
063;"GP_DCDC_VDDSCC_DVDD_M_CPLD_ALERT_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
064;"GP_DCDC_VDD_M_CPLD_ALERT_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
065;"GP_DCDC_VDD_T01_CPLD_ALERT_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
066;"GP_DCDC_VDD_T23_CPLD_ALERT_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
067;"GP_DCDC_VDD_T45_CPLD_ALERT_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
068;"GP_DCDC_VDD_T67_CPLD_ALERT_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
069;"GP_FAN1_DIR_INSIDE_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
070;"GP_FAN1_PRESENT";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
071;"GP_FAN2_DIR_INSIDE_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
072;"GP_FAN2_PRESENT";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
073;"GP_FAN3_DIR_INSIDE_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
074;"GP_FAN3_PRESENT";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
075;"GP_FAN4_DIR_INSIDE_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
076;"GP_FAN4_PRESENT";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
077;"GP_GBE0_ACT_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
078;"GP_GBE0_LINK1000_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
079;"GP_GBE0_LINK100_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
080;"GP_GBE0_LINK_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
081;"GP_GBE0_SDP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
082;"GP_GPIO_OE_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
083;"GP_GPIO_RESET_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
084;"GP_HUB_CLKS_MUX_SEL";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
085;"GP_I2C_AUTHENTICATION_EN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
086;"GP_I2C_CPLD_M_DCDC_EN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
087;"GP_I2C_FAE_EN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
088;"GP_I2C_P01_P08_EN_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
089;"GP_I2C_P01_P08_SEL_A";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
090;"GP_I2C_P01_P08_SEL_B";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
091;"GP_I2C_P01_P08_SEL_C";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
092;"GP_I2C_P09_P16_EN_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
093;"GP_I2C_P09_P16_SEL_A";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
094;"GP_I2C_P09_P16_SEL_B";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
095;"GP_I2C_P09_P16_SEL_C";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
096;"GP_I2C_P17_P24_EN_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
097;"GP_I2C_P17_P24_SEL_A";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
098;"GP_I2C_P17_P24_SEL_B";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
099;"GP_I2C_P17_P24_SEL_C";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
100;"GP_I2C_P25_P32_EN_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
101;"GP_I2C_P25_P32_SEL_A";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
102;"GP_I2C_P25_P32_SEL_B";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
103;"GP_I2C_P25_P32_SEL_C";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
104;"GP_I2C_P33_P40_EN_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
105;"GP_I2C_P33_P40_SEL_A";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
106;"GP_I2C_P33_P40_SEL_B";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
107;"GP_I2C_P33_P40_SEL_C";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
108;"GP_I2C_P41_P48_EN_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
109;"GP_I2C_P41_P48_SEL_A";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
110;"GP_I2C_P41_P48_SEL_B";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
111;"GP_I2C_P41_P48_SEL_C";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
112;"GP_I2C_P49_P56_EN_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
113;"GP_I2C_P49_P56_SEL_A";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
114;"GP_I2C_P49_P56_SEL_B";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
115;"GP_I2C_P49_P56_SEL_C";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
116;"GP_I2C_P57_P64_EN_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
117;"GP_I2C_P57_P64_SEL_A";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
118;"GP_I2C_P57_P64_SEL_B";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
119;"GP_I2C_P57_P64_SEL_C";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
120;"GP_I2C_TESTING_CEX_EN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
121;"GP_I2C_TESTING_CON_EN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
122;"GP_JTAG_CPLD_BURN_EN_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
123;"GP_MAIN_CPLD_HW_REV1";2;2;3.2000;24.1922;0.0000;27.3922;14.4758;9.7164;
124;"GP_MAIN_CPLD_HW_REV2";2;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
125;"GP_MAIN_CPLD_HW_REV3";2;2;3.2000;37.0470;0.0000;40.2470;12.2794;24.7676;
126;"GP_MAIN_PORTS1_CPLD_FW_RST_L";2;2;3.2000;18.2259;0.0000;21.4259;8.9809;9.2450;
127;"GP_MAIN_PORTS1_CPLD_RST_L";2;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
128;"GP_MAIN_PORTS2_CPLD_FW_RST_L";2;6;9.6000;34.6059;0.0000;44.2059;11.6121;22.9938;
129;"GP_MAIN_PORTS2_CPLD_RST_L";2;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
130;"GP_MAIN_PORTS3_CPLD_FW_RST_L";2;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
131;"GP_MAIN_PORTS3_CPLD_RST_L";2;2;3.2000;27.7118;0.0000;30.9118;21.0897;6.6220;
132;"GP_PMBUS_DONGLE_PRESENT_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
133;"GP_PPS_IN_LVL_EN_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
134;"GP_PPS_IN_LVL_EN_L_R";2;4;6.4000;29.9538;0.0000;36.3538;14.6101;15.3436;
135;"GP_PPS_OUT_LVL_EN_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
136;"GP_PPS_OUT_LVL_EN_L_R";2;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
137;"GP_PS1_ALERT";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
138;"GP_PS1_PRESENT_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
139;"GP_PS1_PWOK_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
140;"GP_PS2_ALERT";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
141;"GP_PS2_PRESENT_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
142;"GP_PS2_PWOK_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
143;"GP_RJ45_ACTIVITY_LED";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
144;"GP_RJ45_LINK_LED";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
145;"GP_SECURED_DIS_JUMPER";2;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
146;"GP_SECURED_DIS_JUMPER_IN";3;0;0.0000;6.0891;0.0000;6.0891;6.0891;0.0000;
147;"GP_SPI_COMEX_BURN_EN_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
148;"GP_SPI_COMEX_BURN_SEL";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
149;"GP_SPI_JUMPER1";3;5;8.0000;30.0794;0.0000;38.0794;12.9640;17.1154;
150;"GP_SPI_JUMPER2";3;2;3.2000;40.6221;0.0000;43.8221;10.8629;29.7591;
151;"GP_STRAP_FLASH_PRESENT";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
152;"GP_STRAP_FLASH_PRESENT_R";2;2;3.2000;31.2093;0.0000;34.4093;12.7339;18.4754;
153;"GP_SW1_I2C_MUX_EN_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
154;"GP_SW2_I2C_MUX_EN_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
155;"GP_SW3_I2C_MUX_EN_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
156;"GP_SW_I2C_MUX_SEL_A";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
157;"GP_SW_I2C_MUX_SEL_B";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
158;"GP_SW_I2C_MUX_SEL_C";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
159;"GP_TEMP_SNS_FAN_BOARD_OS_0X49_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
160;"GP_T_SNS_MAIN_BOARD_OTS_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
161;"GP_T_SNS_OCXO_OTS_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
162;"GP_USB_COMEX_EN_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
163;"I2C_ASIC_CPLD_M_MDC5";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
164;"I2C_ASIC_CPLD_M_MDC5_R";2;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
165;"I2C_ASIC_CPLD_M_MDIO5";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
166;"I2C_ASIC_CPLD_M_MDIO5_R";2;4;6.4000;31.2852;0.0000;37.6852;7.9034;23.3818;
167;"I2C_ASIC_SCL1";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
168;"I2C_ASIC_SDA1";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
169;"I2C_CPLD_M_DCDC_SCL";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
170;"I2C_CPLD_M_DCDC_SDA";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
171;"I2C_FAE_CPLD_SCL";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
172;"I2C_FAE_CPLD_SDA";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
173;"I2C_SW_SCL";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
174;"I2C_SW_SDA";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
175;"I2C_TESTING_GPIO_SCL";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
176;"I2C_TESTING_GPIO_SDA";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
177;"JTAG_CPLD_MAIN_TCK";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
178;"JTAG_CPLD_MAIN_TDI";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
179;"JTAG_CPLD_MAIN_TDO";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
180;"JTAG_CPLD_MAIN_TMS";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
181;"L_CPLD_JTAG_ENB";2;2;3.2000;35.8280;0.0000;39.0280;5.1320;30.6960;
182;"L_CPLD_MAIN_SN_PU";2;2;3.2000;30.7762;0.0000;33.9762;15.1015;15.6746;
183;"L_CPLD_M_DONE";2;4;6.4000;36.2353;0.0000;42.6353;6.6255;29.6098;
184;"L_CPLD_M_INITN_L";3;0;0.0000;1.9935;0.0000;1.9935;1.9935;0.0000;
185;"L_CPLD_M_PROGRAMN_L";2;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
186;"L_FAN1_LED";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
187;"L_FAN2_LED";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
188;"L_FAN3_LED";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
189;"L_FAN4_LED";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
190;"L_FANS_FLT_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
191;"L_LS1_LED_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
192;"L_LS2_LED_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
193;"L_LS3_LED_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
194;"L_LS4_LED_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
195;"L_LS5_LED_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
196;"L_LS6_LED_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
197;"L_LS7_LED_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
198;"L_LS8_LED_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
199;"L_MAIN_CPLD_LED0_L";2;4;6.4000;32.8830;0.0000;39.2830;6.5353;26.3476;
200;"L_MAIN_CPLD_LED0_L_R";2;0;0.0000;1.3995;0.0000;1.3995;1.3995;0.0000;
201;"L_MAIN_CPLD_LIVE_LED_L";2;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
202;"L_MAIN_CPLD_LIVE_LED_L_R";2;0;0.0000;2.2699;0.0000;2.2699;2.2699;0.0000;
203;"L_STATUS_FAN_LED";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
204;"L_STATUS_PS_LED";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
205;"L_STATUS_SYSTEM_LED";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
206;"L_STATUS_UID_LED_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
207;"PRESENT_P01_P03";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
208;"SE_CEX_CPLD_SUS_S3_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
209;"SE_CEX_CPLD_SUS_S4_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
210;"SE_CEX_CPLD_SUS_S5_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
211;"SE_CEX_CPLD_THRMTRIP_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
212;"SE_CLK_BRD1_OE_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
213;"SE_CLK_BRD1_OE_L_R";2;2;3.2000;29.9873;0.0000;33.1873;8.0365;21.9508;
214;"SE_CLK_BRD1_PROGRAM_EN_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
215;"SE_CLK_BRD1_PROGRAM_EN_L_R";2;4;6.4000;21.0238;0.0000;27.4238;15.9361;5.0878;
216;"SE_CLK_BRD1_PWR_EN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
217;"SE_CLK_BRD1_PWR_EN_R";2;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
218;"SE_CLK_BRD2_OE_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
219;"SE_CLK_BRD2_OE_L_R";2;4;6.4000;30.8861;0.0000;37.2861;7.4615;23.4245;
220;"SE_CLK_BRD2_PROGRAM_EN_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
221;"SE_CLK_BRD2_PROGRAM_EN_L_R";2;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
222;"SE_CLK_BRD2_PWR_EN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
223;"SE_CLK_BRD2_PWR_EN_R";2;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
224;"SE_CPLD_LPC_AD0";2;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
225;"SE_CPLD_LPC_AD1";2;6;9.6000;34.5890;0.0000;44.1890;14.1592;20.4298;
226;"SE_CPLD_LPC_AD2";2;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
227;"SE_CPLD_LPC_AD3";2;2;3.2000;33.0183;0.0000;36.2183;10.0810;22.9373;
228;"SE_CPLD_LPC_CLK";2;6;9.6000;39.5032;0.0000;49.1032;10.0815;29.4217;
229;"SE_CPLD_LPC_FRAME_L";2;2;3.2000;32.4438;0.0000;35.6438;20.4758;11.9680;
230;"SE_CPLD_LPC_SERIRQ";2;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
231;"SE_CPLD_MAIN_OSC_OE";2;0;0.0000;6.1585;0.0000;6.1585;6.1585;0.0000;
232;"SE_LPC_AD0_R";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
233;"SE_LPC_AD1_R";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
234;"SE_LPC_AD2_R";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
235;"SE_LPC_AD3_R";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
236;"SE_LPC_CLK_R";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
237;"SE_LPC_FRAME_L_R";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
238;"SE_LPC_SERIRQ";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
239;"SE_OCXO_CLK_STATUS";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
240;"SE_OSC_CPLD_OUT";2;6;9.6000;34.6926;0.0000;44.2926;15.5595;19.1331;
241;"SE_OSC_CPLD_OUT_R";2;0;0.0000;3.8663;0.0000;3.8663;3.8663;0.0000;
242;"SE_SR_CAPTURE_ASIC_CPLD_MAIN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
243;"SE_SR_CAPTURE_CPLD_MAIN_PORTS1";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
