"Net Code";"Net Name";"Pad Count";"Via Count";"Via Length (mm)";"Track Length (mm)";"Die Length (mm)";"Net Length (mm)";"F.Cu (mm)";"B.Cu (mm)";
018;"AG_FAN4_FRONT_TACHO";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
019;"AG_FAN4_REAR_TACHO";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
020;"GP_ASIC_GPIO8";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
021;"GP_ASIC_SOC_JTAG_BUF_EN_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
022;"GP_CEX_FU_EN_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
023;"GP_CEX_FU_REQ";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
024;"GP_CEX_GPIO0_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
025;"GP_CEX_GPIO1_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
026;"GP_CEX_PRESENT_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
027;"GP_CEX_REFCLK1_EN";2;1;1.6000;1.1691;0.0000;2.7691;0.5210;0.6481;
028;"GP_CLKS_I2C_SRC_SEL";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
029;"GP_CLK_BRD1_HW_ID0";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
030;"GP_CLK_BRD1_HW_ID1";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
031;"GP_CLK_BRD1_HW_ID2";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
032;"GP_CLK_BRD1_RSRVD1";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
033;"GP_CLK_BRD1_RSRVD1_R";2;1;1.6000;1.3206;0.0000;2.9206;0.4213;0.8994;
034;"GP_CLK_BRD1_RSRVD2";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
035;"GP_CLK_BRD1_RSRVD2_R";2;1;1.6000;1.1532;0.0000;2.7532;0.6766;0.4766;
036;"GP_CLK_BRD2_HW_ID0";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
037;"GP_CLK_BRD2_HW_ID1";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
038;"GP_CLK_BRD2_HW_ID2";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
039;"GP_CLK_BRD2_RSRVD1";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
040;"GP_CLK_BRD2_RSRVD1_R";2;1;1.6000;1.1388;0.0000;2.7388;0.5362;0.6026;
041;"GP_CLK_BRD2_RSRVD2";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
042;"GP_CLK_BRD2_RSRVD2_R";2;1;1.6000;2.1676;0.0000;3.7676;1.6268;0.5408;
043;"GP_CLK_BUF_CLKOUT_TYPE0";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
044;"GP_CLK_BUF_CLKOUT_TYPE1";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
045;"GP_CPLD_CEX_BIOS_DIS0_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
046;"GP_CPLD_CEX_BIOS_DIS1_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
047;"GP_CPLD_CEX_GPI1";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
048;"GP_CPLD_CEX_GPI1_R";2;1;1.6000;1.1532;0.0000;2.7532;0.6766;0.4766;
049;"GP_CPLD_CEX_GPI2_RTC_TYPE";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
050;"GP_CPLD_CEX_GPI3";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
051;"GP_CPLD_CEX_GPI3_R";2;1;1.6000;1.0753;0.0000;2.6753;0.3755;0.6998;
052;"GP_CPLD_MAIN_PORTS1_RSVD1";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
053;"GP_CPLD_MAIN_PORTS1_RSVD2";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
054;"GP_CPLD_MAIN_PORTS2_RSVD1";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
055;"GP_CPLD_MAIN_PORTS2_RSVD2";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
056;"GP_CPLD_MAIN_PORTS3_RSVD1";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
057;"GP_CPLD_MAIN_PORTS3_RSVD2";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
058;"GP_DCDC_DVDD_T01_CPLD_ALERT_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
059;"GP_DCDC_DVDD_T23_CPLD_ALERT_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
060;"GP_DCDC_DVDD_T45_CPLD_ALERT_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
061;"GP_DCDC_DVDD_T67_CPLD_ALERT_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
062;"GP_DCDC_HVDD_T_CPLD_ALERT_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
063;"GP_DCDC_VDDSCC_DVDD_M_CPLD_ALERT_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
064;"GP_DCDC_VDD_M_CPLD_ALERT_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
065;"GP_DCDC_VDD_T01_CPLD_ALERT_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
066;"GP_DCDC_VDD_T23_CPLD_ALERT_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
067;"GP_DCDC_VDD_T45_CPLD_ALERT_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
068;"GP_DCDC_VDD_T67_CPLD_ALERT_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
069;"GP_FAN1_DIR_INSIDE_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
070;"GP_FAN1_PRESENT";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
071;"GP_FAN2_DIR_INSIDE_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
072;"GP_FAN2_PRESENT";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
073;"GP_FAN3_DIR_INSIDE_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
074;"GP_FAN3_PRESENT";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
075;"GP_FAN4_DIR_INSIDE_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
076;"GP_FAN4_PRESENT";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
077;"GP_GBE0_ACT_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
078;"GP_GBE0_LINK1000_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
079;"GP_GBE0_LINK100_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
080;"GP_GBE0_LINK_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
081;"GP_GBE0_SDP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
082;"GP_GPIO_OE_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
083;"GP_GPIO_RESET_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
084;"GP_HUB_CLKS_MUX_SEL";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
085;"GP_I2C_AUTHENTICATION_EN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
086;"GP_I2C_CPLD_M_DCDC_EN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
087;"GP_I2C_FAE_EN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
088;"GP_I2C_P01_P08_EN_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
089;"GP_I2C_P01_P08_SEL_A";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
090;"GP_I2C_P01_P08_SEL_B";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
091;"GP_I2C_P01_P08_SEL_C";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
092;"GP_I2C_P09_P16_EN_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
093;"GP_I2C_P09_P16_SEL_A";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
094;"GP_I2C_P09_P16_SEL_B";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
095;"GP_I2C_P09_P16_SEL_C";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
096;"GP_I2C_P17_P24_EN_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
097;"GP_I2C_P17_P24_SEL_A";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
098;"GP_I2C_P17_P24_SEL_B";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
099;"GP_I2C_P17_P24_SEL_C";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
100;"GP_I2C_P25_P32_EN_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
101;"GP_I2C_P25_P32_SEL_A";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
102;"GP_I2C_P25_P32_SEL_B";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
103;"GP_I2C_P25_P32_SEL_C";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
104;"GP_I2C_P33_P40_EN_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
105;"GP_I2C_P33_P40_SEL_A";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
106;"GP_I2C_P33_P40_SEL_B";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
107;"GP_I2C_P33_P40_SEL_C";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
108;"GP_I2C_P41_P48_EN_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
109;"GP_I2C_P41_P48_SEL_A";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
110;"GP_I2C_P41_P48_SEL_B";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
111;"GP_I2C_P41_P48_SEL_C";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
112;"GP_I2C_P49_P56_EN_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
113;"GP_I2C_P49_P56_SEL_A";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
114;"GP_I2C_P49_P56_SEL_B";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
115;"GP_I2C_P49_P56_SEL_C";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
116;"GP_I2C_P57_P64_EN_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
117;"GP_I2C_P57_P64_SEL_A";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
118;"GP_I2C_P57_P64_SEL_B";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
119;"GP_I2C_P57_P64_SEL_C";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
120;"GP_I2C_TESTING_CEX_EN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
121;"GP_I2C_TESTING_CON_EN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
122;"GP_JTAG_CPLD_BURN_EN_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
123;"GP_MAIN_CPLD_HW_REV1";2;1;1.6000;1.1714;0.0000;2.7714;0.3821;0.7893;
124;"GP_MAIN_CPLD_HW_REV2";2;1;1.6000;0.9885;0.0000;2.5885;0.4503;0.5382;
125;"GP_MAIN_CPLD_HW_REV3";2;1;1.6000;1.0421;0.0000;2.6421;0.5212;0.5209;
126;"GP_MAIN_PORTS1_CPLD_FW_RST_L";2;1;1.6000;1.2579;0.0000;2.8579;0.3775;0.8804;
127;"GP_MAIN_PORTS1_CPLD_RST_L";2;1;1.6000;0.9484;0.0000;2.5484;0.3643;0.5841;
128;"GP_MAIN_PORTS2_CPLD_FW_RST_L";2;1;1.6000;1.1059;0.0000;2.7059;0.4296;0.6763;
129;"GP_MAIN_PORTS2_CPLD_RST_L";2;1;1.6000;1.0677;0.0000;2.6677;0.5422;0.5255;
130;"GP_MAIN_PORTS3_CPLD_FW_RST_L";2;1;1.6000;1.3382;0.0000;2.9382;0.8512;0.4869;
131;"GP_MAIN_PORTS3_CPLD_RST_L";2;1;1.6000;0.9218;0.0000;2.5218;0.3755;0.5463;
132;"GP_PMBUS_DONGLE_PRESENT_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
133;"GP_PPS_IN_LVL_EN_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
134;"GP_PPS_IN_LVL_EN_L_R";2;1;1.6000;1.2921;0.0000;2.8921;0.5481;0.7440;
135;"GP_PPS_OUT_LVL_EN_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
136;"GP_PPS_OUT_LVL_EN_L_R";2;1;1.6000;1.7701;0.0000;3.3701;1.1923;0.5778;
137;"GP_PS1_ALERT";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
138;"GP_PS1_PRESENT_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
139;"GP_PS1_PWOK_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
140;"GP_PS2_ALERT";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
141;"GP_PS2_PRESENT_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
142;"GP_PS2_PWOK_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
143;"GP_RJ45_ACTIVITY_LED";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
144;"GP_RJ45_LINK_LED";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
145;"GP_SECURED_DIS_JUMPER";2;1;1.6000;8.0318;0.0000;9.6318;3.8299;4.2019;
146;"GP_SECURED_DIS_JUMPER_IN";3;1;1.6000;2.8760;0.0000;4.4760;1.4253;1.4507;
147;"GP_SPI_COMEX_BURN_EN_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
148;"GP_SPI_COMEX_BURN_SEL";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
149;"GP_SPI_JUMPER1";3;1;1.6000;10.6457;0.0000;12.2457;10.1225;0.5232;
150;"GP_SPI_JUMPER2";3;1;1.6000;14.6882;0.0000;16.2882;14.0487;0.6395;
151;"GP_STRAP_FLASH_PRESENT";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
152;"GP_STRAP_FLASH_PRESENT_R";2;1;1.6000;1.2639;0.0000;2.8639;0.8352;0.4287;
153;"GP_SW1_I2C_MUX_EN_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
154;"GP_SW2_I2C_MUX_EN_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
155;"GP_SW3_I2C_MUX_EN_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
156;"GP_SW_I2C_MUX_SEL_A";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
157;"GP_SW_I2C_MUX_SEL_B";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
158;"GP_SW_I2C_MUX_SEL_C";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
159;"GP_TEMP_SNS_FAN_BOARD_OS_0X49_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
160;"GP_T_SNS_MAIN_BOARD_OTS_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
161;"GP_T_SNS_OCXO_OTS_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
162;"GP_USB_COMEX_EN_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
163;"I2C_ASIC_CPLD_M_MDC5";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
164;"I2C_ASIC_CPLD_M_MDC5_R";2;1;1.6000;1.0852;0.0000;2.6852;0.5510;0.5342;
165;"I2C_ASIC_CPLD_M_MDIO5";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
166;"I2C_ASIC_CPLD_M_MDIO5_R";2;1;1.6000;0.9468;0.0000;2.5468;0.5890;0.3578;
167;"I2C_ASIC_SCL1";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
168;"I2C_ASIC_SDA1";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
169;"I2C_CPLD_M_DCDC_SCL";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
170;"I2C_CPLD_M_DCDC_SDA";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
171;"I2C_FAE_CPLD_SCL";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
172;"I2C_FAE_CPLD_SDA";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
173;"I2C_SW_SCL";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
174;"I2C_SW_SDA";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
175;"I2C_TESTING_GPIO_SCL";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
176;"I2C_TESTING_GPIO_SDA";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
177;"JTAG_CPLD_MAIN_TCK";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
178;"JTAG_CPLD_MAIN_TDI";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
179;"JTAG_CPLD_MAIN_TDO";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
180;"JTAG_CPLD_MAIN_TMS";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
181;"L_CPLD_JTAG_ENB";2;1;1.6000;2.1773;0.0000;3.7773;1.5129;0.6644;
182;"L_CPLD_MAIN_SN_PU";2;1;1.6000;3.1389;0.0000;4.7389;1.3097;1.8292;
183;"L_CPLD_M_DONE";2;1;1.6000;1.3128;0.0000;2.9128;0.6045;0.7083;
184;"L_CPLD_M_INITN_L";3;1;1.6000;1.8918;0.0000;3.4918;0.3625;1.5292;
185;"L_CPLD_M_PROGRAMN_L";2;1;1.6000;0.9680;0.0000;2.5680;0.3625;0.6054;
186;"L_FAN1_LED";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
187;"L_FAN2_LED";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
188;"L_FAN3_LED";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
189;"L_FAN4_LED";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
190;"L_FANS_FLT_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
191;"L_LS1_LED_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
192;"L_LS2_LED_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
193;"L_LS3_LED_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
194;"L_LS4_LED_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
195;"L_LS5_LED_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
196;"L_LS6_LED_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
197;"L_LS7_LED_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
198;"L_LS8_LED_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
199;"L_MAIN_CPLD_LED0_L";2;1;1.6000;1.8011;0.0000;3.4011;1.4005;0.4005;
200;"L_MAIN_CPLD_LED0_L_R";2;1;1.6000;2.6988;0.0000;4.2988;0.7283;1.9705;
201;"L_MAIN_CPLD_LIVE_LED_L";2;1;1.6000;0.8567;0.0000;2.4567;0.4284;0.4284;
202;"L_MAIN_CPLD_LIVE_LED_L_R";2;1;1.6000;4.7777;0.0000;6.3777;1.1791;3.5986;
203;"L_STATUS_FAN_LED";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
204;"L_STATUS_PS_LED";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
205;"L_STATUS_SYSTEM_LED";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
206;"L_STATUS_UID_LED_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
207;"PRESENT_P01_P03";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
208;"SE_CEX_CPLD_SUS_S3_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
209;"SE_CEX_CPLD_SUS_S4_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
210;"SE_CEX_CPLD_SUS_S5_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
211;"SE_CEX_CPLD_THRMTRIP_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
212;"SE_CLK_BRD1_OE_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
213;"SE_CLK_BRD1_OE_L_R";2;1;1.6000;1.1760;0.0000;2.7760;0.6233;0.5526;
214;"SE_CLK_BRD1_PROGRAM_EN_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
215;"SE_CLK_BRD1_PROGRAM_EN_L_R";2;1;1.6000;1.2103;0.0000;2.8103;0.6769;0.5334;
216;"SE_CLK_BRD1_PWR_EN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
217;"SE_CLK_BRD1_PWR_EN_R";2;1;1.6000;1.0825;0.0000;2.6825;0.6766;0.4059;
218;"SE_CLK_BRD2_OE_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
219;"SE_CLK_BRD2_OE_L_R";2;1;1.6000;1.2003;0.0000;2.8003;0.7501;0.4501;
220;"SE_CLK_BRD2_PROGRAM_EN_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
221;"SE_CLK_BRD2_PROGRAM_EN_L_R";2;1;1.6000;0.9854;0.0000;2.5854;0.5251;0.4602;
222;"SE_CLK_BRD2_PWR_EN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
223;"SE_CLK_BRD2_PWR_EN_R";2;1;1.6000;0.8714;0.0000;2.4714;0.5003;0.3711;
224;"SE_CPLD_LPC_AD0";2;1;1.6000;0.8408;0.0000;2.4408;0.4589;0.3820;
225;"SE_CPLD_LPC_AD1";2;1;1.6000;2.1477;0.0000;3.7477;1.5352;0.6126;
226;"SE_CPLD_LPC_AD2";2;1;1.6000;1.3797;0.0000;2.9797;0.3521;1.0275;
227;"SE_CPLD_LPC_AD3";2;1;1.6000;2.1141;0.0000;3.7141;0.9069;1.2072;
228;"SE_CPLD_LPC_CLK";2;1;1.6000;1.5669;0.0000;3.1669;0.8346;0.7323;
229;"SE_CPLD_LPC_FRAME_L";2;1;1.6000;1.1331;0.0000;2.7331;0.6604;0.4727;
230;"SE_CPLD_LPC_SERIRQ";2;1;1.6000;1.0790;0.0000;2.6790;0.4916;0.5874;
231;"SE_CPLD_MAIN_OSC_OE";2;1;1.6000;5.0812;0.0000;6.6812;1.5361;3.5451;
232;"SE_LPC_AD0_R";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
233;"SE_LPC_AD1_R";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
234;"SE_LPC_AD2_R";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
235;"SE_LPC_AD3_R";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
236;"SE_LPC_CLK_R";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
237;"SE_LPC_FRAME_L_R";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
238;"SE_LPC_SERIRQ";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
239;"SE_OCXO_CLK_STATUS";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
240;"SE_OSC_CPLD_OUT";2;1;1.6000;10.0198;0.0000;11.6198;0.3988;9.6210;
241;"SE_OSC_CPLD_OUT_R";2;1;1.6000;3.6116;0.0000;5.2116;1.0495;2.5620;
242;"SE_SR_CAPTURE_ASIC_CPLD_MAIN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
243;"SE_SR_CAPTURE_CPLD_MAIN_PORTS1";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
