"Net Code";"Net Name";"Pad Count";"Via Count";"Via Length (mm)";"Track Length (mm)";"Die Length (mm)";"Net Length (mm)";"F.Cu (mm)";"B.Cu (mm)";
039;"S_3V3_CTRL_PWR_EN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
040;"S_3V3_CTRL_PWR_EN_R";2;0;0.0000;1.7339;0.0000;1.7339;1.7339;0.0000;
041;"S_3V3_OSC1_EN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
042;"S_3V3_OSC1_EN_R";2;0;0.0000;0.7500;0.0000;0.7500;0.7500;0.0000;
043;"S_3V3_OSC2_EN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
044;"S_3V3_OSC2_EN_R";2;0;0.0000;0.7621;0.0000;0.7621;0.7621;0.0000;
045;"S_5V_CLK1_EN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
046;"S_5V_CLK1_EN_R";2;0;0.0000;0.6207;0.0000;0.6207;0.6207;0.0000;
047;"S_5V_CLK2_EN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
048;"S_5V_CLK2_EN_R";2;0;0.0000;0.6207;0.0000;0.6207;0.6207;0.0000;
049;"S_ASIC1_RST_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
050;"S_ASIC1_RST_L_R";2;0;0.0000;0.8621;0.0000;0.8621;0.8621;0.0000;
051;"S_ASIC1_TCXO_EN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
052;"S_ASIC1_TCXO_EN_R";2;0;0.0000;0.9743;0.0000;0.9743;0.9743;0.0000;
053;"S_ASIC2_RST_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
054;"S_ASIC2_RST_L_R";2;0;0.0000;3.4295;0.0000;3.4295;3.4295;0.0000;
055;"S_ASIC2_TCXO_EN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
056;"S_ASIC2_TCXO_EN_R";2;0;0.0000;1.2621;0.0000;1.2621;1.2621;0.0000;
057;"S_CLK_BRD1_OE_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
058;"S_CLK_BRD1_OE_L_R";2;0;0.0000;2.7129;0.0000;2.7129;2.7129;0.0000;
059;"S_CLK_BRD1_PROGRAM_EN_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
060;"S_CLK_BRD1_PROGRAM_EN_L_R";2;0;0.0000;1.3303;0.0000;1.3303;1.3303;0.0000;
061;"S_CLK_BRD1_PWR_EN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
062;"S_CLK_BRD1_PWR_EN_R";2;0;0.0000;0.5500;0.0000;0.5500;0.5500;0.0000;
063;"S_CLK_BRD2_OE_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
064;"S_CLK_BRD2_OE_L_R";2;0;0.0000;2.0718;0.0000;2.0718;2.0718;0.0000;
065;"S_CLK_BRD2_PROGRAM_EN_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
066;"S_CLK_BRD2_PROGRAM_EN_L_R";2;0;0.0000;1.8336;0.0000;1.8336;1.8336;0.0000;
067;"S_CLK_BRD2_PWR_EN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
068;"S_CLK_BRD2_PWR_EN_R";2;0;0.0000;0.9328;0.0000;0.9328;0.9328;0.0000;
069;"S_DVDD_S0_ASIC1_EN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
070;"S_DVDD_S0_ASIC1_EN_R";2;0;0.0000;0.8157;0.0000;0.8157;0.8157;0.0000;
071;"S_DVDD_S0_ASIC2_EN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
072;"S_DVDD_S0_ASIC2_EN_R";2;0;0.0000;1.3278;0.0000;1.3278;1.3278;0.0000;
073;"S_DVDD_S1_ASIC1_EN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
074;"S_DVDD_S1_ASIC1_EN_R";2;0;0.0000;0.6914;0.0000;0.6914;0.6914;0.0000;
075;"S_DVDD_S1_ASIC2_EN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
076;"S_DVDD_S1_ASIC2_EN_R";2;0;0.0000;1.2157;0.0000;1.2157;1.2157;0.0000;
077;"S_HVDD_S0_ASIC1_EN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
078;"S_HVDD_S0_ASIC1_EN_R";2;0;0.0000;1.1330;0.0000;1.1330;1.1330;0.0000;
079;"S_HVDD_S0_ASIC2_EN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
080;"S_HVDD_S0_ASIC2_EN_R";2;0;0.0000;0.7743;0.0000;0.7743;0.7743;0.0000;
081;"S_HVDD_S1_ASIC1_EN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
082;"S_HVDD_S1_ASIC1_EN_R";2;0;0.0000;0.3207;0.0000;0.3207;0.3207;0.0000;
083;"S_HVDD_S1_ASIC2_EN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
084;"S_HVDD_S1_ASIC2_EN_R";2;0;0.0000;1.3347;0.0000;1.3347;1.3347;0.0000;
085;"S_MAIL_BOX_I2C_EN_GPIO_EXP_L";2;0;0.0000;0.6500;0.0000;0.6500;0.6500;0.0000;
086;"S_MAIL_BOX_I2C_EN_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
087;"S_VDD_ASIC1_EN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
088;"S_VDD_ASIC1_EN_R";2;0;0.0000;0.5500;0.0000;0.5500;0.5500;0.0000;
089;"S_VDD_ASIC2_EN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
090;"S_VDD_ASIC2_EN_R";2;0;0.0000;1.3826;0.0000;1.3826;1.3826;0.0000;
091;"S_VDRV1_EN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
092;"S_VDRV1_EN_R";2;0;0.0000;0.4621;0.0000;0.4621;0.4621;0.0000;
093;"S_VDRV2_EN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
094;"S_VDRV2_EN_R";2;0;0.0000;1.5429;0.0000;1.5429;1.5429;0.0000;
