"Net Code";"Net Name";"Pad Count";"Via Count";"Via Length (mm)";"Track Length (mm)";"Die Length (mm)";"Net Length (mm)";"F.Cu (mm)";"B.Cu (mm)";
034;"SE_I210_XTAL_IN_R";3;0;0.0000;2.7963;0.0000;2.7963;2.7963;0.0000;
035;"SE_I210_XTAL_OUT";2;0;0.0000;1.3833;0.0000;1.3833;1.3833;0.0000;
036;"SE_I210_XTAL_OUT_R";3;0;0.0000;4.5555;0.0000;4.5555;4.5555;0.0000;
037;"SE_NCSI_I210_CLK_IN";2;0;0.0000;4.0461;0.0000;4.0461;4.0461;0.0000;
038;"SE_NCSI_I210_CRS_DV";2;0;0.0000;7.1209;0.0000;7.1209;7.1209;0.0000;
039;"SE_NCSI_I210_RXD0";2;0;0.0000;3.5261;0.0000;3.5261;3.5261;0.0000;
040;"SE_NCSI_I210_RXD1";2;0;0.0000;2.3002;0.0000;2.3002;2.3002;0.0000;
041;"SE_NCSI_I210_TXD0";2;0;0.0000;2.0513;0.0000;2.0513;2.0513;0.0000;
042;"SE_NCSI_I210_TXD1";2;0;0.0000;3.1416;0.0000;3.1416;3.1416;0.0000;
043;"SE_NCSI_I210_TX_EN";2;0;0.0000;5.2189;0.0000;5.2189;5.2189;0.0000;
044;"SE_SPI_I210_FLASH_CLK";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
045;"SE_SPI_I210_FLASH_CS_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
046;"SE_SPI_I210_FLASH_MISO";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
047;"SE_SPI_I210_FLASH_MOSI";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
048;"SE_SPI_I210_MISO_FLASH_R";2;0;0.0000;3.4613;0.0000;3.4613;3.4613;0.0000;
049;"SE_SPI_I210_MUX_CLK";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
050;"SE_SPI_I210_MUX_CLK_R";2;0;0.0000;1.3296;0.0000;1.3296;1.3296;0.0000;
051;"SE_SPI_I210_MUX_CS_L";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
052;"SE_SPI_I210_MUX_CS_L_R";2;0;0.0000;1.0905;0.0000;1.0905;1.0905;0.0000;
053;"SE_SPI_I210_MUX_MISO";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
054;"SE_SPI_I210_MUX_MOSI";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
055;"SE_SPI_I210_MUX_MOSI_R";2;0;0.0000;3.2975;0.0000;3.2975;3.2975;0.0000;
056;"SE_SPI_PROG_I210_HOLD_L_PU";2;0;0.0000;3.5302;0.0000;3.5302;3.5302;0.0000;
057;"SE_SPI_PROG_I210_WP_L";2;0;0.0000;5.5122;0.0000;5.5122;5.5122;0.0000;
058;"SNN_FLASH_NC01";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
059;"SNN_FLASH_NC02";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
060;"SNN_FLASH_NC03";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
061;"SNN_FLASH_NC04";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
062;"SNN_FLASH_NC05";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
063;"SNN_FLASH_NC06";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
064;"SNN_FLASH_NC07";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
065;"SNN_FLASH_NC08";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
066;"SNN_FLASH_NC09";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
067;"SNN_FLASH_NC10";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
068;"SNN_FLASH_NC11";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
069;"SNN_FLASH_NC12";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
070;"SNN_FLASH_NC13";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
071;"SNN_FLASH_NC14";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
072;"SNN_FLASH_NC15";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
073;"SNN_I210_60";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
074;"SNN_I210_62";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
075;"SNN_I210_63";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
076;"SNN_I210_NC";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
077;"SNN_NCSI_I210_ARB_IN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
078;"SNN_NCSI_I210_ARB_OUT";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
079;"S_I210_CPLD_WAKE_L";2;0;0.0000;2.3661;0.0000;2.3661;2.3661;0.0000;
080;"S_I210_DEV_OFF_L";2;0;0.0000;1.4606;0.0000;1.4606;1.4606;0.0000;
081;"S_I210_PE_RST_L";2;0;0.0000;1.8145;0.0000;1.8145;1.8145;0.0000;
082;"S_I210_RESET_L";2;0;0.0000;2.4700;0.0000;2.4700;2.4700;0.0000;
083;"S_I210_RSET";2;0;0.0000;1.8432;0.0000;1.8432;1.8432;0.0000;
084;"S_I210_SMB_ALERT_L";2;0;0.0000;1.2520;0.0000;1.2520;1.2520;0.0000;
